tweet_id,author_id,created_at,lang,text 
1536270558056390661,1495673916899004416,2022-06-13 08:53:38+00:00,in,Nenek Emmeril Kahn Mumtadz sedih luar biasa hingga berikan kain kafan https://t.co/CrjNsxEyvM
1536268383972655104,18071520,2022-06-13 08:44:59+00:00,in,"Jenazah putra Ridwan Kamil, Emmeril Kahn Mumtadz, dimakamkan di kawasan Islamic Centre Darul Ridwan, Cimaung. Prosesi pemakaman berlangsung tertutup hanya disaksikan oleh keluarga dan sejumlah tamu VVIP.

Selengkapnya: https://t.co/42LdVARRLD https://t.co/MVTfyFDhyB"
1536267011499565058,147889039,2022-06-13 08:39:32+00:00,in,"2. Sebagaimana diketahui, hilangnya Emmeril Kahn Mumtadz atau Eril di Sungai Aare, Swiss.

Namun, kita bisa lihat bagaimana respon dan sikap yang ditampakkan oleh sepasang suami istri Ridwan Kamil dan Atalia, begitu tabah dan ikhlas menghadapi peristiwa ini. https://t.co/QMbk1lIS2P"
1536266612164001792,1220882150347591680,2022-06-13 08:37:57+00:00,in,"Segenap Pengurus Pemuda Katolik Komisariat Daerah Jawa Barat turut berduka cita atas wafatnya EMMERIL Kahn Mumtadz (Putra @ridwankamil  - Gubernur Jawa Barat) yang pada hari ini (13/06) jenazah Emmeril Kahn Mumtadz dimakamkan di pemakaman keluarga, https://t.co/V9wP0ZdXTF"
1536266590525980673,55507370,2022-06-13 08:37:52+00:00,in,"Rara pawang hujan alias Rara Istiati turut menghadiri pemakaman putra Ridwan Kamil, Emmeril Kahn Mumtadz atau Eril di Cimaung, Kabupaten Bandung pada Minggu (13/6/2022). 
 
Simak berita selengkapnya di https://t.co/GgtZcy4bbs
#NewsOne #CariBeritaditvOne #Eril #Rara https://t.co/bIdDEpNw3o"
1536266247519686656,175785800,2022-06-13 08:36:30+00:00,in,"#InfoRaka Kepergian putra sulung Gubernur Jabar Ridwan Kamil, Emmeril Kahn Mumtadz alias Eril diantar oleh lautan manusia pada Senin (13/6/2022).
https://t.co/MhAVjKgwyt"
1536266075448430594,1281412397450711041,2022-06-13 08:35:49+00:00,in,"Senin, (13/06/2022), telah dilaksanakan Apel Pagi, yang diikuti oleh para Pejabat Struktural serta Fungsional serta seluruh pegawai Disperkim Jabar  dan ditutup dengan do'a untuk Almarhum Emmeril Kahn Mumtadz.

@ridwankamil @PaUuRuzhanul #JabarJuara https://t.co/1deVfbN9r2"
1536265823031296001,854747465202806784,2022-06-13 08:34:49+00:00,in,"Jenazah Emmeril Kahn selesai dimakamkan

 #Eril #RidwanKamil #popularitascom
https://t.co/66ewuahAQj"
1536265658849443842,1475345132371070980,2022-06-13 08:34:10+00:00,in,"Cimaung mendadak jadi lautan manusia, menyambut kedatangan jenazah almarhum Eril 🤍 Begitu banyak yang mendoakan, semoga Husnul Khotimah. Pak Ridwan Kamil &amp; keluarga yang sabar dan kuat ya pak. Al-Fatihah (dibaca) buat Emmeril Kahn Mumtadz bin Ridwan Kamil 🤍

@agnezmo fans. https://t.co/KLhJCpl4kx"
1536265643779141633,349358100,2022-06-13 08:34:06+00:00,in,"Kain kafan yang digunakan putra sulung Gubernur Jabar Ridwan Kamil, Emmeril Kahn Mumtadz alias Eril rupanya merupakan titipan dari sang nenek, Tjutju Sukaesih.

Via @detik_jabar https://t.co/06LPbXNzNH"
1536265395522666496,86923712,2022-06-13 08:33:07+00:00,in,"Gubernur Jawa Barat Ridwan Kamil (kedua kiri) mengikuti prosesi pemakaman putra sulungnya Emmeril Kahn Mumtadz di Cimaung, Banjaran, Kabupaten Bandung, Jawa Barat, Senin (13/6/2022). ANTARA FOTO/Raisan Al Farisi.

Selengkapnya: https://t.co/hy8eqG4Q3U https://t.co/nl2gPcmODm"
1536264611279798275,2714869507,2022-06-13 08:30:00+00:00,in,"Jenazah Emmeril Kahn dan rombongan keluarga tiba di lokasi pemakaman Senin (13/06) pukul 11:00 WIB. Lantunan selawat dan doa menggema sepanjang perjalanan.

#merahputihcom #eril #ridwankamil #bandung 

https://t.co/7hy9EjyTq7"
1536264448490770433,2258563152,2022-06-13 08:29:21+00:00,in,"@tni_ad Semoga almarhum ananda Emmeril Kahn Mumtadz (Eril) bin @ridwankamil @ata_lia mendapatkan kemuliaan syahid dan tempat terbaik di surga, juga seluruh keluarga diberikan ketabahan serta kesabaran. Al Fatihah, Aamiin YRA."
1536264143916916736,1006772142199930880,2022-06-13 08:28:08+00:00,in,"Ridwan Kamil Imam Salat Jenazah Emmeril Kahn Mumtadz, Berikut Sejumlah Tokoh Hadir di Gedung Pakuan https://t.co/0jjYV17zOQ"
1536263838030794753,1371758127104757761,2022-06-13 08:26:56+00:00,in,"Setelah kedatangan jenazah putra sulung Gubernur Jawa Barat, Emmeril Kahn Mumtadz atau akrab disapa Eril di Bandara Soekarno Hatta,prosesi penyerahan jenazah Eril ke pihak keluarga.penyerahan jenazah dr pemerintah melalui Kemenlu ke pihak keluarga
@erickthohir 
#BangkitBersamaET https://t.co/rafg5Sz0Lz"
1536263117151297539,527632417,2022-06-13 08:24:04+00:00,in,TRANS7: Pemakaman Emmeril Kahn Mumtadz. #Redaksi https://t.co/aXjKNFg4IQ
1536262501309874178,1389174835922698242,2022-06-13 08:21:37+00:00,in,"Menteri BUMN Erick Thohir  bersama Menteri Sekretaris Negara Pratikno turut menghadiri proses penyerahan jenazah Emmeril Kahn Mumtadz dari negara ke keluarga besar Gubernur Jawa Barat Ridwan Kamil. 
#BangkitBersamaET https://t.co/E5H17vcxdk"
1536261912643895296,1454619072088346624,2022-06-13 08:19:16+00:00,in,"Dari Emmeril Kahn Mumtadz (Eril) kita belajar. Bukan ustad, bukan habib, bukan pemuka agama, tapi ribuan orang mensholatkan dan mendo'akan nya. 

Amal kebaikan apa yang telah di perbuat eril semasa hidupnya ?? https://t.co/dZegFsza9E"
1536261703104487424,1534300974939983874,2022-06-13 08:18:27+00:00,in,"إِنَّا لِلَّهِ وَإِنَّآ إِلَيْهِ رَٰجِعُونَ
Keluarga Besar Infaq Center Al Bahjah Barat turut berduka cita atas wafatnya 

Emmeril Kahn Mumtadz (Eril)
Putra Pertama Gubernur Jawa Barat, Bapak Ridwan Kamil 

Semoga Allah SWT menerima seluruh amal ibadah nya. Aamiin 🤲

#doa https://t.co/osyYlr6bqK"
1536261361998540801,1349788107852316678,2022-06-13 08:17:05+00:00,in,"Penampakan Nisan Emmeril Kahn Mumtadz, hingga Keluarga Tabur Bunga https://t.co/gboHjsiKU5"
1536261327177457665,891906384794599424,2022-06-13 08:16:57+00:00,in,"Jenazah putra sulung Gubernur Jawa Barat M Ridwan Kamil, Emmeril Khan Mumtadz atau Eril selesai dimakamkan di Islamic Center, Kampung Geger Beas, Desa Cimaung, Kecamatan Cimaung, Kabupaten Bandung, Senin, pukul 11.40 WIB.
#erilditemukan #eril 
https://t.co/ovOkpW2uM1"
1536261222177251328,31355801,2022-06-13 08:16:32+00:00,in,Tangis Ridwan Kamil dan Istri Pecah Melihat Peti Jenazah Emmeril Kahn Mumtadz Diturunkan ke Liang Lahat https://t.co/mqYKe9ajpk
1536260881591390213,759692754985242625,2022-06-13 08:15:11+00:00,in,"Gubernur Jawa Timur, Khofifah Indar Parawansa, dan Gubernur Jawa Tengah, Ganjar Pranowo, menyampaikan doa kepada almarhum Emmeril Kahn Mumtadz, langsung di Gedung Pakuan. #publisherstory https://t.co/MSjlKFrhQp"
1536260116760039424,367022260,2022-06-13 08:12:08+00:00,in,"Terharu,bangga da iri juga.. Melihat bagaimana jutaan manusia ikut melepas dan mendoakan almarhum,insyallah surga jaminan nya.amiin RT @VIVAcoid: Namanya Emmeril Kahn Mumtadz, New York 1999 - Bern 2022 https://t.co/aQqKXrBmk5 https://t.co/4UqJye06oM"
1536260012439646208,1226725839099707392,2022-06-13 08:11:43+00:00,in,"Sebagai teman &amp; seorang ayah, @ganjarpranowo dpt merasakan kesedihan sekaligus keikhlasan Gub Jabar Ridwan Kamil.

Doa terbaik buat Emmeril Kahn Mumtadz. Alfatihah.

#GANTARI🇮🇩 https://t.co/z0mINmUYr5"
1536259595504521216,1331650559518990336,2022-06-13 08:10:04+00:00,in,💚 Emmeril Kahn Mumtadz. nama panjang yang baguss banget ga sih 🥺
1536259261864370176,1376391089746284545,2022-06-13 08:08:45+00:00,in,"""Siapa ingin menjadi bunga indah disurga diiringi berjuta Do'a, maka taburlah berjuta benih kebaikan selama didunia""
_Emmeril Kahn Mumtadz

Eril, usai sudah tugasmu didunia ini
Buah dr segala amalan mu semasa hidup, akan menuntun mu menuju Jannah Nya. Amin
https://t.co/sVdFsN6S2T"
1536259177194061825,69183155,2022-06-13 08:08:24+00:00,in,"Kain kafan yang digunakan putra sulung Gubernur Jabar Ridwan Kamil, Emmeril Kahn Mumtadz alias Eril rupanya merupakan titipan dari sang nenek, Tjutju Sukaesih.

Via @detik_jabar https://t.co/ComW1sGwTk"
1536258853448613894,18129942,2022-06-13 08:07:07+00:00,in,"Nabila Ishma akhirnya bertemu kembali dengan kekasihnya, Emmeril Kahn Mumtadz atau Eril. Gadis 21 tahun itu bertakziah di rumah duka, Gedung Pakuan, Kota Bandung tempat jenazah Eril disemayamkan. #TempoVideo https://t.co/z0Ej05WQQl"
1536258611063664640,1437202333641818113,2022-06-13 08:06:09+00:00,in,"Arti dari nama lengkap Almarhum Eril.
Artinya ternyata bagus bgt.
#eril #emmeril #selamatjalaneril #ridwankamil #beranda #fyp 
https://t.co/OncsoH65Fu"
1536258573520740352,1476518126342660098,2022-06-13 08:06:00+00:00,in,"Kain kafan yang digunakan putra sulung Gubernur Jabar Ridwan Kamil, Emmeril Kahn Mumtadz rupanya merupakan titipan dari sang nenek, Tjutju Sukaesih. Baca selengkapnya.
#eril #cimaung #ridwankamil #kangemil
https://t.co/VqeX1fU0z5"
1536258336949035009,41730943,2022-06-13 08:05:04+00:00,in,"Namanya Emmeril Kahn Mumtadz, New York 1999 - Bern 2022 https://t.co/bVXv1AkiNE https://t.co/XAYDPgIWsK"
1536257785268432898,786549338818224128,2022-06-13 08:02:52+00:00,in,"Jenazah Emmeril Kahn Mumtadz baru saja usai dimakamkan di Cimaung, Kab Bandung, Senin (13/6). Warga pun langsung berbondong-bondong mendekat ke makam putra Ridwan Kamil itu. 

Simak informasi selengkapnya berikut ini!

#Akuratco #AkuratcoVideo #Eril #RidwanKamil #Pemakaman https://t.co/iCaZqjuUqR"
1536257464668020736,2995427917,2022-06-13 08:01:36+00:00,in,"Emmeril Kahn Mumtadz (Eril) seorang pria muda dia anak gubernur tp mungkin dulunya nggak banyak org yg tau, tp krn musibah yg menimpanya dan pd akhirnya kebaikan kebaikannya terkuak membawanya dikenal banyak org dan banyak org yg merasakn kehilangan ats kepergiannnya.
Masya Allah"
1536257201156763648,1052798082419580928,2022-06-13 08:00:33+00:00,in,Tepat Pukul 11.00 Jenazah Eril Tiba di Lokasi Pemakaman dan Langsung Dimakamkan: Jenazah Emmeril Kahn Mumtadz atau Eril tiba di lokasi pemakaman pukul 11.00 WIB. Rombongan keluarga Gubernur Jabar Ridwan… https://t.co/3v8O1R6lHM #beritabaik #timesindonesia #ketahananinformasi
1536257186552197120,891906384794599424,2022-06-13 08:00:30+00:00,in,"Selain pihak keluarga, kesedihan atas meninggalnya Emmeril Kahn Mumtadz atau akrab disapa Eril, juga dirasakan sang kekasih, Nabila Ishma. 
#eril #nabilaishma #Nabila #erilpulang 
https://t.co/XrjPHoTq3i"
1536256703540232192,23343960,2022-06-13 07:58:35+00:00,in,"Emmeril Kahn Mumtadz (23) dimakamkan di Kecamatan Cimaung, Bandung, Jawa Barat pada Senin (13/6/2022) pukul 11.00 WIB. Berikut faktanya. https://t.co/YePXnVf5es"
1536256221610528769,1158355819512991747,2022-06-13 07:56:40+00:00,in,"Jenazah Emmeril Kahn Mumtadz atau Eril, putra sulung Gubernur Jawa Barat, Ridwan Kamil, dimakamkan di Islamic Center Baitul Ridwan, Senin (13/6/2022), pukul 11.14 WIB.

| Narasi Daily https://t.co/WS0rNtxR9e"
1536255734974795779,941714133388476416,2022-06-13 07:54:44+00:00,in,"Ridwan Kamil yaitu Emmeril Kahn Mumtadz atau Eril yang meninggal dunia dalam musibah terseret arus di Sungai Aare, Bern, Swiss."
1536254139944120321,1470949765504327681,2022-06-13 07:48:23+00:00,in,"Tidak Banyak yang Tahu, Ini Arti Nama Emmeril Kahn Mumtadz Almarhum Putra Ridwan Kamil https://t.co/dVGqtXwcWP"
1536253904572231681,14934218,2022-06-13 07:47:27+00:00,in,"Menteri BUMN @erickthohir serta Menteri Sekretaris Negara Pratikno hadir mendampingi Gubernur Jabar Ridwal Kamil saat serah terima jenazah putra sulung, Emmeril Kahn Mumtadz di lounge cargo jenazah Bandara Soekarno Hatta, Tangerang.
#BangkitBersamaET
 
https://t.co/gvwtFgNZjx https://t.co/x5SpCXigzL"
1536253717711839232,1086148213264965632,2022-06-13 07:46:43+00:00,in,Masyarakat Masih Padati Area Pemakaman Emmeril Kahn Mumtadz https://t.co/dcQtKDGZE9
1536253586748739585,585736635,2022-06-13 07:46:11+00:00,in,"Menteri BUMN @erickthohir serta Menteri Sekretaris Negara Pratikno hadir mendampingi Gubernur Jabar Ridwal Kamil saat serah terima jenazah putra sulung, Emmeril Kahn Mumtadz di lounge cargo jenazah Bandara Soekarno Hatta, Tangerang.
#BangkitBersamaET
 https://t.co/kLvSnyTCPP https://t.co/6Pu32yDGUU"
1536253432470073345,786549338818224128,2022-06-13 07:45:35+00:00,in,"Nenek Emmeril Kahn Mumtadz, Tjutju Sukaesih tak bisa menyembunyikan sedih dan dukanya atas wafatnya cucu tercinta.
https://t.co/4yepZ8HNMh"
1536253370658197505,1307157174,2022-06-13 07:45:20+00:00,in,"Menteri BUMN @erickthohir serta Menteri Sekretaris Negara Pratikno hadir mendampingi Gubernur Jabar Ridwal Kamil saat serah terima jenazah putra sulung, Emmeril Kahn Mumtadz di lounge cargo jenazah Bandara Soekarno Hatta, Tangerang.
#BangkitBersamaET
 https://t.co/D9JOLqgD2p https://t.co/IpsHJQ32IH"
1536253162499489794,1461159312,2022-06-13 07:44:30+00:00,in,"Menteri BUMN @erickthohir serta Menteri Sekretaris Negara Pratikno hadir mendampingi Gubernur Jabar Ridwal Kamil saat serah terima jenazah putra sulung, Emmeril Kahn Mumtadz di lounge cargo jenazah Bandara Soekarno Hatta, Tangerang.

#BangkitBersamaET
https://t.co/68MoLqrVXF"
1536252913525616641,400005785,2022-06-13 07:43:31+00:00,in,"Dan datang lah hari itu. 
Hari dimana namamu harum. 
Bahkan sebentar lagi tanggal dan bulan kelahirannya, di situ pula bulan kepulangannya. 
Emmeril Kahn Mumtadz, yg hebat lah kau iya😭🤲🏻"
1536252899398889472,2503863282,2022-06-13 07:43:28+00:00,in,"Menteri BUMN @erickthohir serta Menteri Sekretaris Negara Pratikno hadir mendampingi Gubernur Jabar Ridwal Kamil saat serah terima jenazah putra sulung, Emmeril Kahn Mumtadz di lounge cargo jenazah Bandara Soekarno Hatta, Tangerang.
#BangkitBersamaET
 https://t.co/H8XkH3vCfh https://t.co/KeiQb9CWH8"
1536252731479863296,105086057,2022-06-13 07:42:48+00:00,in,"Desain Makam Emmeril Kahn Mumtadz yang Dibuat Langsung Oleh Sang Ayah, Ridwan Kamil: Tempat yang Istimewa https://t.co/tGCrUBN4Ni"
1536252697086525440,1493048775849361411,2022-06-13 07:42:39+00:00,in,"biasanya anak yang menguburkan orang tuanya, pasti ga akan ada orang tua yg menyangka bakal nguburin anaknya sendiri🥲
Selamat jalan a eril, emmeril kahn mumtadz 🤍
amalanmu sungguh banyak sampai banyak yg mendoakan huhu https://t.co/L4qYgHM17Z"
1536252038769942529,79130206,2022-06-13 07:40:02+00:00,in,Gubernur Jawa Barat Ridwan Kamil mengungkap banyak mendapatkan hikmah kehidupan atas kepergian putra sulungnya Emmeril Kahn Mumtadz atau Eril. #RidwanKamil https://t.co/2xaKpVy8hU
1536251711588913152,124839730,2022-06-13 07:38:44+00:00,in,Pemakaman Emmeril Kahn Mumtadz. #Redaksi https://t.co/oJTd4aKM3C
1536251675518078977,68930552,2022-06-13 07:38:36+00:00,in,"Setelah prosesi pemakaman Emmeril Kahn Mumtadz atau Eril selesai, Ridwan Kamil juga meminta semua pihak memaafkan putranya, jika selama hidupnya pernah berbuat salah.  https://t.co/LtYhRPwkav"
1536251458605068288,1462047598546587650,2022-06-13 07:37:44+00:00,in,"https://t.co/Eqbo0YVITp
.
Ananda Emmeril Kahn Mumtadz sudah di kebumikan. Semoga ananda Eril diterima di sisi Allah SWT, dilapangkan kuburnya, dijadikan taman surga Nya Allah SWT. Husnul khatimah. Aamiin
.
Ridwan Kamil #eril #ridwankamil #InfoVlogger #JumatBerkah #"
1536250785239281664,79130206,2022-06-13 07:35:04+00:00,in,Ridwan Kamil menyampaikan bahwa Emmeril Kahn Mumtadz telah menyelesaikan tugasnya di dunia secara paripurna. #pemakamaneril https://t.co/3ZdH05euBo
1536250592934473730,349358100,2022-06-13 07:34:18+00:00,in,"Gubernur Jabar Ridwan Kamil mengungkap sosok anak sulungnya Emmeril Kahn Mumtadz alias Eril. Simak di sini.

Via @detik_jabar https://t.co/I4sThjto3Z"
1536249891785039873,842894719,2022-06-13 07:31:31+00:00,in,"Sungai Aare, Swiss dan Air mata Seorang Ibu| buat Emmeril Kahn Mumtadz

Lanjut video di YouTube A'yat Khalili

#emmerilkahnmumtadz #ridwankamil #ayatkhalili https://t.co/jBlw2ZcA1A"
1536249630836592641,1533808301665710080,2022-06-13 07:30:28+00:00,in,"Rara Istiati atau yang kerap disapa Rara turut menghadiri pemakaman anak Ridwan Kamil, Emmeril Kahn  #berita #menarik https://t.co/GW4QjG4t2I"
1536249102471921665,1521750574403706880,2022-06-13 07:28:22+00:00,in,"Pemakaman Putra Ridwan Kamil, Emmeril Kahn Mumtadz (Eril) I 13 Juni 2022 https://t.co/nnVl2WjYvF lewat @YouTube"
1536248650556645377,18071520,2022-06-13 07:26:35+00:00,in,"Foto: Anggota Brimob Polda Jabar membawa peti jenazah almarhum putra sulung gubernur Jawa Barat, Emmeril Kahn Mumtadz saat prosesi pemakaman di Cimaung, Banjaran, Kab. Bandung. 

https://t.co/hbn2Vwn1Hr"
1536248293558132736,1457636441899487235,2022-06-13 07:25:09+00:00,in,"Prosesi Pemakaman Eril Sudah Selesai, Ridwan Kamil dan Keluarga Tabur Bunga di Pusara: Pemakaman Eril atau Emmeril Kahn Mumtadz, putra dari Gubernur Jawa Barat, Ridwan Kamil sudah selesai dilaksanakan. https://t.co/q1V9ZYoXBt"
1536248193410863105,527632417,2022-06-13 07:24:46+00:00,in,"TRANS7: Proses Pemberangkatan Jenazah Emmeril Kahn Mumtadz.
#BercandaPagiTRANS7 https://t.co/ZUIQr45Kp4"
1536248175253721088,527632417,2022-06-13 07:24:41+00:00,in,"TRANS7: Jenazah Emmeril Kahn Mumtadz tiba di Indonesia.
#Selebrita https://t.co/KG8i64ye14"
1536247274195406848,989782731302187008,2022-06-13 07:21:06+00:00,in,Ridwan Kamil sudah ikhlas melepas kepergiaan Emmeril Kahn Mumtadz. https://t.co/aBXFJocISM
1536246698124533765,1305888991762284545,2022-06-13 07:18:49+00:00,in,"Husnul khatimah a, ditempatkan ditempat paling mulia disisi Allah🌹

Alm. Emmeril kahn mumtadz bin Mochammad ridwan kamil, alfaatihah.

Allohummaghfirlahu.."
1536246500455424000,1497828801027338240,2022-06-13 07:18:02+00:00,in,"Usai Prosesi Pemakaman Emmeril Kahn Mumtadz, Ridwan Kamil Ucapkan Terima Kasih Kepada Presiden Joko Widodo: Riduam kamil ucapkan terimah kasih kepada Presiden Joko Widodo dan semua pihak yang telah membantu, berempati atau meninggalnya Eril https://t.co/hfWJnXRVjs"
1536246229012992001,1435037116421984266,2022-06-13 07:16:57+00:00,in,"BANDUNG, https://t.co/TAo8Dcb7Tx – Jenazah Emmeril Kahn Mumtadz putra sulung Gubernur Jawa Barat Ridwan Kamil telah dimakamnkan. #eril #DoaUntukEril #viraltwitter 
https://t.co/R8stUEp4Fn https://t.co/8ZMdpmRo2F"
1536246018400190464,527080951,2022-06-13 07:16:07+00:00,in,"Diketahui Jenazah Emmeril Kahn Mumtadz, anak Gubernur Jawa Barat Ridwan Kamil tiba di Bandara Internasional Soekarno-Hatta, Cengkareng, pada Minggu (12/6/2022).

https://t.co/N16SDhs8dX"
1536245839383121922,1347952647924404226,2022-06-13 07:15:24+00:00,in,"Eril, saya iri sekali denganmu. Begitu banyak orang yg mengantarkanmu ke tempat peristirahatan terakhir. Saya belum tentu begitu jika nnti meninggalkan dunia ini🥺

Bahagia slalu disurga-Nya Allah emmeril kahn mumtadz🤍"
1536245834500694016,69183155,2022-06-13 07:15:23+00:00,in,"Gubernur Jabar Ridwan Kamil mengungkap sosok anak sulungnya Emmeril Kahn Mumtadz alias Eril. Simak di sini.

Via @detik_jabar https://t.co/XMTytzVC1F"
1536245697258954752,108774611,2022-06-13 07:14:50+00:00,in,Ini Penampakan Makam Emmeril Kahn Mumtadz di Cimaung Bandung https://t.co/8DKDsFxf8F
1536245488332132353,1464441186,2022-06-13 07:14:01+00:00,in,Emmeril Kahn Mumtadz. Betapa sahdunya lantunan doa dari bbg penjuru mengiringimu ke tmpt terakhirmu. Akhir hidupmu ditutup dengan indah @ridwankamil @ata_lia
1536245483940720640,180696019,2022-06-13 07:14:00+00:00,in,"Gubernur Jawa Barat Ridwan Kamil menyampaikan terima kasih kepada sejumlah pihak mulai dari pemerintah baik dalam dan luar negeri, serta jutaan warga di Indonesia yang telah turut mendoakan &amp; mendukung mulai dari pencarian Emmeril Kahn Mumtadz hingga pemakaman. #BeritaSonora"
1536244512095608832,1476518126342660098,2022-06-13 07:10:08+00:00,in,"Gubernur Jabar Ridwan Kamil mengungkap sosok anak sulungnya Emmeril Kahn Mumtadz alias Eril. Simak di sini.
#eril #cimaung #ridwankamil #kangemil
https://t.co/Wptx2Fss9T"
1536244491652595712,79130206,2022-06-13 07:10:03+00:00,in,Elly Sugigi merupakan salah satu selebritas Indonesia yang datang langsung ke pemakaman Emmeril Kahn Mumtadz atau Eril. #EllySugigi https://t.co/fnXHNOFsWI
1536244436862369792,1252799572893511683,2022-06-13 07:09:50+00:00,in,"Wanita yang bernama lengkap Rara Isti Wulandari itu terlihat mengenakan pakaian serba hitam di pemakaman Eril.

#eril #bucinta #atalia #emmerilkahnmumtadz #ridwankamil #kangemil #swiss #nabilaishma #rara

https://t.co/mg7g2pqjJW"
1536244035832401921,1347952647924404226,2022-06-13 07:08:14+00:00,in,"Terimakasih eril. Berkat kamu, buat saya pribadi menjadi suatu pelajaran berharga bahwa hidup bukan harus slalu memikirkan bagaimana dunia kedepannya, tapi bagaimana kita pulang dgn baik kpd sang pencipta.

Selamat jalan, emmeril kahn mumtadz🥀"
1536243947278077952,393493493,2022-06-13 07:07:53+00:00,in,"Gubernur Jawa Timur Khofifah Indar Parawansa dan Gubernur Jawa Tengah Ganjar Pranowo menyampaikan doa kepada almarhum Emmeril Kahn Mumtadz, langsung di Gedung Pakuan, Minggu (12/6/2022) malam.
https://t.co/YpmfYLqiyp"
1536243734807195648,1433292118718439429,2022-06-13 07:07:03+00:00,in,"Eril dikenal sebagai sosok yang ramah dan cerdas. Seringkali ia juga meluangkan waktu untuk berbagi rezeki kepada para dhuafa dan aktif berkegiatan sosial
https://t.co/D7veqEVhYw

#radius #wargabaik #supermedia #laporkankejadiandisekitaranda #wargabaikmenangbanyak #eril #emmeril https://t.co/G4ThmYuy9T"
1536243703844868096,1440184463862816773,2022-06-13 07:06:55+00:00,in,"Eril dikenal sebagai sosok yang ramah dan cerdas. Seringkali ia juga meluangkan waktu untuk berbagi rezeki kepada para dhuafa dan aktif berkegiatan sosial
https://t.co/wOOJErUrSK

#radius #wargabaik #supermedia #laporkankejadiandisekitaranda #wargabaikmenangbanyak #eril #emmeril https://t.co/tqIcxey6s3"
1536243647041409024,840883185072316416,2022-06-13 07:06:42+00:00,in,"Bupati Kuningan Bersama Ribuan Warga Jabar Hadir Saat Jasad Emmeril Kahn Mumtadz Dimakamkan 
#erilpulang #erilkhan #EmmerilKahnMumtadz #pemakamaneril #bupatikuningan #ridwankamil
https://t.co/4C2fphTCD8"
1536243591353446400,124839730,2022-06-13 07:06:28+00:00,in,"Proses Pemberangkatan Jenazah Emmeril Kahn Mumtadz.
#BercandaPagiTRANS7 https://t.co/CabFRNH0Lx"
1536243514463252480,1079671739364167680,2022-06-13 07:06:10+00:00,in,"Gubernur Jawa Barat Ridwan Kamil menggali dan memasukkan tanah pertama ke liang lahat jenazah putra sulungnya Emmeril Kahn Mumtadz (Eril) di tempat pemakaman keluarga kawasan Cimaung, Kabupaten Bandung, Senin, 13 Juni 2022. 

#emmerilkhan #erilpulang #eril
https://t.co/OrrrXm9ONy"
1536241770300067840,1520467575360344064,2022-06-13 06:59:14+00:00,in,"Lakukan Takziah Sebelum Dimakamkan, KSAD Dudung Doakan Emmeril Kahn Mumtadz https://t.co/fFtu5Fe4Au 

#pilarID"
1536240825461805057,492794380,2022-06-13 06:55:29+00:00,in,"Menteri BUMN Erick Thohir dan pratikno mendampingi gubernur Jawa barat Ridwan kamil, Serah Terima jenazah Emmeril Kahn Mumtadz di lounge cargo jenazah bandara soekarno-hatta . 
#BangkitBersamaET https://t.co/KHdNatnZn9"
1536240753609162752,22126902,2022-06-13 06:55:12+00:00,in,Ridwan Kamil mengaku sudah ikhlas atas berpulangnya Emmeril Kahn Mumtadz https://t.co/EY26FNzqk2
1536240659073404928,105086057,2022-06-13 06:54:49+00:00,in,"Takziah ke Gedung Pakuan, Nabila Ishma Tampak Pilu dan Terpukul di Hadapan Peti Jenazah Emmeril Kahn Mumtadz https://t.co/Wr8DLtS7mh"
1536240624613339136,1525472715808702466,2022-06-13 06:54:41+00:00,in,"Semoga Almarhum meninggal dalam keadaan Khusnul Khotimah serta keluarga yang ditinggalkan di beri ketabahan.

Jenazah Emmeril Kahn Mumtadz atau Eril putra Ridwan Kamil Gubernur Jawa Barat tiba di Bandara Soekarno Hatta, Tangerang Banten, Minggu 12-06-2022 sekitar pukul 15.45 WIB"
1536240621891252225,1525472715808702466,2022-06-13 06:54:40+00:00,in,"Innalilahiwainnalilahi rojiun

Relawan Puan Maharani Jawa Timur  mengucapkan turut berduka cita atas meninggalnya Emmeril Kahn Mummtadz Putra Sulung Gubernur Jawa Barat ( Bpk Ridwal Kamil &amp; Ibu Atalia Pararatya ). https://t.co/OEJJHNP0DL"
1536240145602514944,2376472662,2022-06-13 06:52:47+00:00,in,"Innalillahi Wa Innalillahi Roji'un

Segenap Jajaran Dinas Komunikasi dan Informatika Provinsi Kalimantan Timur @diskominfokaltim

Mengucapkan Turut Berbelasungkawa Atas Berpulangnya, Ananda

Emmeril Kahn Mumtadz
(Putra Gubernur Jawa Barat, Ridwan Kamil) https://t.co/uUokCAGXNw"
1536239458831327232,1291246080269545472,2022-06-13 06:50:03+00:00,in,"Dalam unggahan akun Instagram @nabilaishma, kekasih Eril ini mengungkap rasa rindu dan mencoba untuk ikhlas kepergian Eril (Emmeril Kahn Mumtadz) https://t.co/KvFMGerf89"
1536239356146597888,97929891,2022-06-13 06:49:39+00:00,in,"acehkini: Jenazah Emmeril Kahn Mumtadz (Eril) diberangkatkan dari Gedung Pakuan menuju ke Cimaung untuk dimakamkan pada Senin (13/6) pagi.

Eril akan dimakamkan di pemakaman keluarga di Cimaung, Bandung, Jawa Barat, di dekat proyek masjid sesuai namanya,… https://t.co/ISW05kgVzV"
